2022-04-18 13:57:05.596 INFO   [main] (JDBC.java:45) - 连接数据库...
2022-05-09 13:18:00.614 INFO   [main] (JDBC.java:71) -   创建时间: 2022-04-14 04:09:46.0
2022-05-09 13:18:00.614 INFO   [main] (JDBC.java:72) -   到期时间: 2022-06-14 04:18:38.0
2022-05-09 13:18:00.615 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
2022-05-09 13:18:00.617 INFO   [main] (JDBC.java:68) -   ID: 6
2022-05-09 13:18:00.618 INFO   [main] (JDBC.java:69) -   账号: 1326200107
2022-05-09 13:18:00.618 INFO   [main] (JDBC.java:70) -   密码: 082852
2022-05-09 13:18:00.619 INFO   [main] (JDBC.java:71) -   创建时间: 2022-04-14 04:09:46.0
2022-05-09 13:18:00.619 INFO   [main] (JDBC.java:72) -   到期时间: 2022-05-14 04:19:17.0
2022-05-09 13:18:00.620 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
2022-05-09 13:18:00.621 INFO   [main] (JDBC.java:68) -   ID: 7
2022-05-09 13:18:00.622 INFO   [main] (JDBC.java:69) -   账号: 1326200091
2022-05-09 13:18:00.622 INFO   [main] (JDBC.java:70) -   密码: 215919
2022-05-09 13:18:00.622 INFO   [main] (JDBC.java:71) -   创建时间: 2022-04-14 04:09:46.0
2022-05-09 13:18:00.624 INFO   [main] (JDBC.java:72) -   到期时间: 2022-05-14 04:19:20.0
2022-05-09 13:18:00.624 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
2022-05-09 13:18:00.625 INFO   [main] (JDBC.java:68) -   ID: 8
2022-05-09 13:18:00.625 INFO   [main] (JDBC.java:69) -   账号: 1326200154
2022-05-09 13:18:00.625 INFO   [main] (JDBC.java:70) -   密码: 050171
2022-05-09 13:18:00.625 INFO   [main] (JDBC.java:71) -   创建时间: 2022-04-14 04:09:46.0
2022-05-09 13:18:00.628 INFO   [main] (JDBC.java:72) -   到期时间: 2022-06-14 04:19:22.0
2022-05-09 13:18:00.629 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
2022-05-09 13:18:00.630 INFO   [main] (JDBC.java:68) -   ID: 9
2022-05-09 13:18:00.630 INFO   [main] (JDBC.java:69) -   账号: 1326200255
2022-05-09 13:18:00.630 INFO   [main] (JDBC.java:70) -   密码: 085910
2022-05-09 13:18:00.631 INFO   [main] (JDBC.java:71) -   创建时间: 2022-04-14 04:09:46.0
2022-05-09 13:18:00.631 INFO   [main] (JDBC.java:72) -   到期时间: 2022-05-14 04:19:24.0
2022-05-09 13:18:00.632 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
2022-05-09 13:18:00.633 INFO   [main] (JDBC.java:68) -   ID: 10
2022-05-09 13:18:00.633 INFO   [main] (JDBC.java:69) -   账号: 1326200033
2022-05-09 13:18:00.634 INFO   [main] (JDBC.java:70) -   密码: 301017
2022-05-09 13:18:00.634 INFO   [main] (JDBC.java:71) -   创建时间: 2022-04-14 04:10:22.0
2022-05-09 13:18:00.636 INFO   [main] (JDBC.java:72) -   到期时间: 2022-05-18 04:19:26.0
2022-05-09 13:18:00.637 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
2022-05-09 13:18:00.638 INFO   [main] (JDBC.java:68) -   ID: 11
2022-05-09 13:18:00.640 INFO   [main] (JDBC.java:69) -   账号: 1326200078
2022-05-09 13:18:00.641 INFO   [main] (JDBC.java:70) -   密码: 241017
2022-05-09 13:18:00.641 INFO   [main] (JDBC.java:71) -   创建时间: 2022-04-15 03:03:34.0
2022-05-09 13:18:00.642 INFO   [main] (JDBC.java:72) -   到期时间: 2022-06-15 03:03:14.0
2022-05-09 13:18:00.642 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
2022-05-09 13:18:00.647 INFO   [main] (JDBC.java:68) -   ID: 12
2022-05-09 13:18:00.647 INFO   [main] (JDBC.java:69) -   账号: 1326200096
2022-05-09 13:18:00.647 INFO   [main] (JDBC.java:70) -   密码: 033511
2022-05-09 13:18:00.647 INFO   [main] (JDBC.java:71) -   创建时间: 2022-04-17 20:55:10.0
2022-05-09 13:18:00.648 INFO   [main] (JDBC.java:72) -   到期时间: 2022-05-17 20:55:01.0
2022-05-09 13:18:00.648 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
2022-05-09 13:18:00.648 INFO   [main] (JDBC.java:68) -   ID: 13
2022-05-09 13:18:00.649 INFO   [main] (JDBC.java:69) -   账号: 1379190045
2022-05-09 13:18:00.650 INFO   [main] (JDBC.java:70) -   密码: 178612
2022-05-09 13:18:00.650 INFO   [main] (JDBC.java:71) -   创建时间: 2022-04-27 20:35:51.0
2022-05-09 13:18:00.652 INFO   [main] (JDBC.java:72) -   到期时间: 2022-06-01 20:35:43.0
2022-05-09 13:18:00.652 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
2022-05-09 13:18:00.652 INFO   [main] (JDBC.java:68) -   ID: 14
2022-05-09 13:18:00.652 INFO   [main] (JDBC.java:69) -   账号: 1380200018
2022-05-09 13:18:00.653 INFO   [main] (JDBC.java:70) -   密码: 31401x
2022-05-09 13:18:00.653 INFO   [main] (JDBC.java:71) -   创建时间: 2022-05-01 21:23:48.0
2022-05-09 13:18:00.653 INFO   [main] (JDBC.java:72) -   到期时间: 2022-06-01 21:23:30.0
2022-05-09 13:18:00.654 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
2022-05-09 13:18:00.654 INFO   [main] (JDBC.java:68) -   ID: 15
2022-05-09 13:18:00.654 INFO   [main] (JDBC.java:69) -   账号: 1326200092
2022-05-09 13:18:00.654 INFO   [main] (JDBC.java:70) -   密码: 283039
2022-05-09 13:18:00.654 INFO   [main] (JDBC.java:71) -   创建时间: 2022-05-01 21:26:47.0
2022-05-09 13:18:00.655 INFO   [main] (JDBC.java:72) -   到期时间: 2022-06-01 21:26:33.0
2022-05-09 13:18:00.655 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
2022-05-09 13:18:00.657 INFO   [main] (JDBC.java:68) -   ID: 16
2022-05-09 13:18:00.657 INFO   [main] (JDBC.java:69) -   账号: 1380200065
2022-05-09 13:18:00.658 INFO   [main] (JDBC.java:70) -   密码: 165011
2022-05-09 13:18:00.658 INFO   [main] (JDBC.java:71) -   创建时间: 2022-05-01 21:27:20.0
2022-05-09 13:18:00.659 INFO   [main] (JDBC.java:72) -   到期时间: 2022-06-01 21:27:14.0
2022-05-09 13:18:00.659 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
2022-05-09 13:18:00.659 INFO   [main] (JDBC.java:68) -   ID: 17
2022-05-09 13:18:00.659 INFO   [main] (JDBC.java:69) -   账号: 1326200059
2022-05-09 13:18:00.659 INFO   [main] (JDBC.java:70) -   密码: 250085
2022-05-09 13:18:00.659 INFO   [main] (JDBC.java:71) -   创建时间: 2022-05-05 02:26:21.0
2022-05-09 13:18:00.660 INFO   [main] (JDBC.java:72) -   到期时间: 2022-06-05 02:26:16.0
2022-05-09 13:18:00.660 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
2022-05-09 13:18:00.660 INFO   [main] (JDBC.java:68) -   ID: 18
2022-05-09 13:18:00.660 INFO   [main] (JDBC.java:69) -   账号: 1401200012
2022-05-09 13:18:00.660 INFO   [main] (JDBC.java:70) -   密码: 055555
2022-05-09 13:18:00.661 INFO   [main] (JDBC.java:71) -   创建时间: 2022-05-07 05:20:37.0
2022-05-09 13:18:00.661 INFO   [main] (JDBC.java:72) -   到期时间: 2022-07-08 05:20:30.0
2022-05-09 13:18:00.661 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
2022-05-09 13:18:00.661 INFO   [main] (JDBC.java:68) -   ID: 19
2022-05-09 13:18:00.661 INFO   [main] (JDBC.java:69) -   账号: 1318210160
2022-05-09 13:18:00.662 INFO   [main] (JDBC.java:70) -   密码: 053529
2022-05-09 13:18:00.662 INFO   [main] (JDBC.java:71) -   创建时间: 2022-05-08 20:19:43.0
2022-05-09 13:18:00.662 INFO   [main] (JDBC.java:72) -   到期时间: 2022-08-09 20:19:15.0
2022-05-09 13:18:00.663 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
2022-05-09 13:18:00.670 INFO   [main] (JDBC.java:135) -  查找完成!
2022-05-09 13:18:00.671 INFO   [main] (Example.java:120) - 名单总数： 19
2022-05-09 13:18:00.672 INFO   [main] (Example.java:154) - 等待响应
2022-05-09 13:18:00.672 INFO   [main] (Example.java:155) - 输入stop可以结束进程
2022-05-09 13:18:08.449 INFO   [Thread-4] (JDBC2.java:44) - 连接数据库...
2022-05-09 13:18:08.471 INFO   [Thread-4] (JDBC2.java:49) -   实例化Statement对象...
2022-05-09 13:18:08.479 INFO   [Thread-4] (JDBC2.java:55) -  正在寻找内容...
2022-05-09 13:18:08.480 INFO   [Thread-4] (JDBC2.java:68) -   ID: 1
2022-05-09 13:18:08.480 INFO   [Thread-4] (JDBC2.java:69) -   账号: 1318210160
2022-05-09 13:18:08.480 INFO   [Thread-4] (JDBC2.java:70) -   密码: 053529
2022-05-09 13:18:08.481 INFO   [Thread-4] (JDBC2.java:71) -   创建时间: 2022-05-08 20:19:43.0
2022-05-09 13:18:08.481 INFO   [Thread-4] (JDBC2.java:72) -   到期时间: 2022-08-09 20:19:15.0
2022-05-09 13:18:08.481 INFO   [Thread-4] (JDBC2.java:80) -  当前状态: 未到期
2022-05-09 13:18:08.482 INFO   [Thread-4] (JDBC2.java:68) -   ID: 2
2022-05-09 13:18:08.482 INFO   [Thread-4] (JDBC2.java:69) -   账号: 1326200033
2022-05-09 13:18:08.482 INFO   [Thread-4] (JDBC2.java:70) -   密码: 301017
2022-05-09 13:18:08.482 INFO   [Thread-4] (JDBC2.java:71) -   创建时间: 2022-05-09 02:12:56.0
2022-05-09 13:18:08.483 INFO   [Thread-4] (JDBC2.java:72) -   到期时间: 2025-06-25 02:12:47.0
2022-05-09 13:18:08.483 INFO   [Thread-4] (JDBC2.java:80) -  当前状态: 未到期
2022-05-09 13:18:08.483 INFO   [Thread-4] (JDBC2.java:135) -  查找完成!
2022-05-09 13:18:08.484 INFO   [Thread-4] (Jktianbhtml.java:98) - 健康填报部分==========================
2022-05-09 13:18:08.484 INFO   [Thread-4] (Jktianbhtml.java:99) - 健康填报名单总数： 2
2022-05-09 13:18:32.044 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:18:32.045 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:18:32.049 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:18:36.280 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:18:36.280 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:18:36.285 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:18:40.363 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:18:40.364 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:18:40.373 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:18:44.509 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:18:44.509 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:18:44.513 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:18:48.471 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:18:48.471 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:18:48.476 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:18:52.584 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:18:52.585 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:18:52.595 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:18:56.605 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:18:56.605 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:18:56.611 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:19:00.786 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:19:00.786 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:19:00.791 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:19:04.972 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:19:04.972 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:19:04.978 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:19:09.118 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:19:09.118 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:19:09.124 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:19:13.043 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:19:13.043 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:19:13.048 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:19:17.105 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:19:17.105 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:19:17.109 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:19:21.233 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:19:21.233 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:19:21.238 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:19:25.328 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:19:25.328 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:19:25.338 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:19:29.344 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:19:29.344 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:19:29.348 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:19:33.265 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:19:33.265 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:19:33.271 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:19:37.337 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:19:37.338 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:19:37.342 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:19:41.481 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:19:41.481 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:19:41.490 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:19:45.542 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:19:45.542 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:19:45.546 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:19:49.508 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:19:49.508 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:19:49.516 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:19:53.485 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:19:53.485 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:19:53.490 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:19:57.988 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:19:57.988 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:19:58.029 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:20:01.955 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:20:01.955 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:20:01.960 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:20:05.822 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:20:05.822 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:20:05.826 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:20:09.874 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:20:09.874 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:20:09.879 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:20:13.836 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:20:13.836 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:20:13.840 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:20:17.890 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:20:17.890 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:20:17.896 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:20:21.835 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:20:21.836 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:20:21.841 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:20:25.898 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:20:25.898 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:20:25.905 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:20:29.963 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:20:29.963 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:20:29.968 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:20:33.922 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:20:33.922 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:20:33.927 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:20:37.971 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:20:37.971 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:20:37.979 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:20:41.866 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:20:41.866 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:20:41.870 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:20:45.819 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:20:45.820 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:20:45.824 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:20:49.814 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:20:49.815 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:20:49.819 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:20:53.759 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:20:53.761 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:20:53.766 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:20:57.741 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:20:57.741 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:20:57.746 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:21:01.679 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:21:01.680 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:21:01.820 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:21:05.912 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:21:05.919 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:21:05.925 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:21:09.930 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:21:09.930 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:21:09.936 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:21:14.331 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:21:14.331 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:21:14.913 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:21:19.294 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:21:19.294 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:21:19.389 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:21:25.460 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:21:25.464 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:21:25.476 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:21:29.615 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:21:29.615 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:21:29.649 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:21:33.616 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:21:33.616 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:21:33.622 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:21:37.767 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:21:37.767 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:21:37.852 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:21:41.812 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:21:41.813 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:21:41.817 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:21:45.741 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:21:45.741 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:21:45.783 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:21:49.787 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:21:49.787 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:21:49.803 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:21:53.777 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:21:53.777 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:21:53.784 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:21:57.808 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:21:57.808 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:21:57.812 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:22:01.874 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:22:01.874 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:22:01.879 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:22:05.733 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:22:05.733 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:22:05.737 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:22:09.735 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:22:09.735 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:22:09.807 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:22:13.709 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:22:13.711 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:22:13.720 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:22:17.732 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:22:17.732 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:22:17.737 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:22:21.630 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:22:21.630 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:22:21.634 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:22:25.582 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:22:25.582 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:22:25.586 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:22:29.538 INFO   [Thread-11] (Jktianbhtml.java:159) - 1318210160
2022-05-09 13:22:29.538 INFO   [Thread-11] (Jktianbhtml.java:160) - 053529
2022-05-09 13:22:29.545 INFO   [Thread-11] (Jktianbhtml.java:192) - 循环！
2022-05-09 13:25:35.301 INFO   [main] (JDBC.java:44) - 连接数据库...
2022-05-09 13:25:35.494 INFO   [main] (JDBC.java:49) -   实例化Statement对象...
2022-05-09 13:25:35.517 INFO   [main] (JDBC.java:55) -  正在寻找内容...
2022-05-09 13:25:35.519 INFO   [main] (JDBC.java:68) -   ID: 1
2022-05-09 13:25:35.519 INFO   [main] (JDBC.java:69) -   账号: 1277200107
2022-05-09 13:25:35.520 INFO   [main] (JDBC.java:70) -   密码: 166519
2022-05-09 13:25:35.520 INFO   [main] (JDBC.java:71) -   创建时间: 2022-04-14 04:12:03.0
2022-05-09 13:25:35.521 INFO   [main] (JDBC.java:72) -   到期时间: 2022-06-14 04:18:06.0
2022-05-09 13:25:35.521 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
2022-05-09 13:25:35.522 INFO   [main] (JDBC.java:68) -   ID: 2
2022-05-09 13:25:35.522 INFO   [main] (JDBC.java:69) -   账号: 1326200145
2022-05-09 13:25:35.523 INFO   [main] (JDBC.java:70) -   密码: 050637
2022-05-09 13:25:35.524 INFO   [main] (JDBC.java:71) -   创建时间: 2022-04-14 04:09:46.0
2022-05-09 13:25:35.525 INFO   [main] (JDBC.java:72) -   到期时间: 2030-05-14 04:18:11.0
2022-05-09 13:25:35.526 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
